name,author,price,original price,pages,publisher,publish type,publish date,available numbers,detail_url,Category
"['Quick & Easy Low-Carb Cookbook: Everyday Recipes for Ketogenic, Low-Sugar, or Cutting Back on Carbs']","
Stella,George",29.94,36.56,304,['POTTER CLARKSON N             '],Paperback,09/10/2018,70,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781938879234,Cooking
"['Season: Big Flavors, Beautiful Food']","
Sharma,Nik",55.96,65.92,208,['CREATESPACE                   '],Hardcover,25/05/2018,132,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781452163994,Cooking
"['The How Can It Be Gluten Free Cookbook Volume 2: New Whole-Grain Flour Blend, 75+ Dairy-Free Recipes']","
America'sTestKitchen",46.28,54.52,399,['BBC BOOKS                     '],Paperback,01/02/2010,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781936493982,Cooking
"['Eat to Live Quick and Easy Cookbook: 131 Delicious Recipes for Fast and Sustained Weight Loss, Reversing Disease, and Lifelong Health']","
Fuhrman,Joel",43.36,51.08,160,['ANDREWS & MCMEEL              '],Hardcover,06/02/2018,10,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780062684950,Cooking
['The Taste of Country Cooking'],"
Lewis,Edna",38.61,47.15,176,['QUARRY                        '],Hardcover,01/01/2012,142,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780307265609,Cooking
"['American Girl Baking: Recipes for Cookies, Cupcakes & More']","
Williams-Sonoma",29.72,36.29,176,['ROCKRIDGE PR                  '],Hardcover,23/10/2018,146,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781681880228,Cooking
"['The Nasty Bits: Collected Varietal Cuts, Usable Trim, Scraps, and Bones']","
Bourdain,Anthony",24.28,29.65,272,['CASTLE POINT                  '],Paperback,11/04/2017,23,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781596913608,Cooking
"['The Weeknight Mediterranean Kitchen: 80 Authentic, Healthy Recipes Made Quick and Easy for Everyday Cooking']","
Ferraro,Samantha",37.5,45.79,272,['OXMOOR HOUSE INC              '],Paperback,10/04/2018,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781624145544,Cooking
"['Real Life Dinners: Fun, Fresh, Fast Dinners from the Creator of the Chic Site']","
Hollis,Rachel",33.05,40.36,0,['WHITMAN PUB LLC               '],Paperback,20/11/2018,10,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781250153234,Cooking
['Gone with the Gin: Cocktails with a Hollywood Twist'],"
Federle,Tim",21.34,26.06,320,['GRAND CENTRAL PUB MASS MARKET '],Hardcover,09/04/2013,85,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780762458608,Cooking
['On Food and Cooking: The Science and Lore of the Kitchen'],"
McGee,Harold",63.34,74.61,240,['TEN SPEED PR                  '],Hardcover,27/02/2018,32,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780684800011,Cooking
['Wild Bread: Sourdough Reinvented'],"
Butters,Maryjane",39.31,48.0,288,['HOUGHTON MIFFLIN              '],Hardcover,05/06/2018,21,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781423648185,Cooking
['The Pioneer Woman Cooks: Food from My Frontier'],"
Drummond,Ree",49.49,58.3,416,['HOUGHTON MIFFLIN              '],Hardcover,16/10/2018,42,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780061997181,Cooking
"[""Artisan Sourdough Made Simple: A Beginner's Guide to Delicious Handcrafted Bread with Minimal Kneading""]","
Raffa,Emilie",32.61,39.82,336,['HARPER WAVE                   '],Paperback,23/10/2018,90,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781624144295,Cooking
['Cravings: Recipes for All the Food You Want to Eat'],"
Teigen,Chrissy",48.12,56.68,320,['BBC BOOKS                     '],Hardcover,23/09/2014,61,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781101903919,Cooking
"[""The Beginner's Ketodiet Cookbook: Over 100 Delicious Whole Food, Low-Carb Recipes for Getting in the Ketogenic Zone Breaking Your Weight-Loss Plateau,""]","
Slajerova,Martina",38.4,46.89,160,['RUNNING PR BOOK PUBL          '],Paperback,23/04/2013,116,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781592338153,Cooking
['Deep Run Roots: Stories and Recipes from My Corner of the South'],"
Howard,Vivian",76.21,89.77,320,['TEN SPEED PR                  '],Hardcover,16/10/2018,82,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780316381109,Cooking
['Sister Pie: The Recipes and Stories of a Big-Hearted Bakery in Detroit'],"
Ludwinski,Lisa",39.94,48.77,352,['LITTLE BROWN & CO INC         '],Hardcover,19/06/2018,20,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780399579769,Cooking
"[""Keto Quick Start: A Beginner's Guide to a Whole-Foods Ketogenic Diet with More Than 100 Recipes""]","
Sanfilippo,Diane",55.67,65.58,256,['READERS DIGEST CHILDRENS      '],Paperback,11/09/2018,22,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781628603477,Cooking
['Run Fast. Cook Fast. Eat Slow.: Quick-Fix Recipes for Hangry Athletes'],"
Flanagan,Shalane",39.97,48.81,400,['WILLIAM MORROW & CO           '],Hardcover,20/10/2015,56,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781635651911,Cooking
['5 Ingredients: Quick & Easy Food'],"
Oliver,Jamie",55.5,65.38,272,['POTTER CLARKSON N             '],Hardcover,23/10/2018,435,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781250303882,Cooking
"[""The Ultimate Kids' Cookbook: Fun One-Pot Recipes Your Whole Family Will Love!""]","
Dahle,Tiffany",33.0,40.3,176,['ROCKRIDGE PR                  '],Paperback,06/04/2016,100,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781624145834,Cooking
['Mastering the Art of French Cooking (2 Volume Box Set): Volumes 1 and 2'],"
Child,Julia",177.69,209.3,256,['POTTER CLARKSON N             '],Boxed,18/09/2018,281,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780307593528,Cooking
"['Easy Keto Desserts: 60+ Low-Carb, High-Fat Desserts for Any Occasion']","
Ketchum,Carolyn",29.18,35.64,256,['POTTER CLARKSON N             '],Paperback,25/10/2016,30,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781628602920,Cooking
"[""Chef Prudhomme's Louisiana Kitchen""]","
Prudhomme,Paul",45.04,53.06,192,['PAGE STREET PUB               '],Hardcover,18/09/2018,24,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780688028473,Cooking
"[""The Drunken Botanist: The Plants That Create the World's Great Drinks""]","
Stewart,Amy",35.09,42.85,222,['W W NORTON & CO INC           '],Hardcover,01/10/2009,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781616200466,Cooking
"[""Paula Deen's Air Fryer Cookbook""]","
Deen,PaulaH.",42.58,50.16,320,['HODDER & STROUGHTON           '],Hardcover,13/12/2016,86,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781943016075,Cooking
['What Can I Bring?: Southern Food for Any Occasion Life Serves Up'],"
Heiskell,Elizabeth",49.51,58.32,368,['RUX MARTIN                    '],Hardcover,23/10/2018,25,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780848754389,Cooking
"['The L.A. Cookbook: Recipes from the Best Restaurants, Bakeries, and Bars in Los Angeles']","
Steingold,AlisonClare",63.29,74.55,254,['HOUGHTON MIFFLIN              '],Hardcover,01/08/2006,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780847861675,Cooking
"[""Chicken Genius: The Art of Toshi Sakamaki's Yakitori Cuisine""]","
Radfar,Bernard",66.26,78.05,212,['RODALE PR                     '],Hardcover,07/10/2014,22,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781945572050,Cooking
['My Favorite Recipes Cookbook'],"
GooseberryPatch",22.6,27.6,304,['BLOOMSBURY                    '],Spiral,19/10/2004,14,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781933494111,Cooking
"['The 30-Minute Mediterranean Diet Cookbook: 101 Easy, Flavorful Recipes for Lifelong Health']","
Segrave-Daly,Deanna,Rd",26.03,31.79,224,['BLOOMSBURY                    '],Paperback,04/06/2013,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781641520935,Cooking
['The Silver Palate Cookbook'],"
Lukins,Sheila",40.89,49.93,304,['HARRY N ABRAMS INC            '],Paperback,09/10/2018,51,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780761145974,Cooking
['Whole Bowls: Complete Gluten-Free and Vegetarian Meals to Power Your Day'],"
Day,Allison",38.64,47.19,265,['TEN SPEED PR                  '],Hardcover,18/09/2012,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781634508551,Cooking
['The Super Easy Air Fryer Cookbook: Crave-Worthy Recipes for Healthier Fried Favorites'],"
Crawford,Brandi",24.83,30.32,216,['INSIGHT ED                    '],Paperback,18/10/2016,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781641520492,Cooking
['Waste Not: How to Get the Most from Your Food'],"
JamesBeardFoundation",78.69,92.69,368,['EXPERIMENT                    '],Hardcover,14/08/2012,32,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780847862788,Cooking
"['Milk Street: Tuesday Nights: More Than 200 Simple Weeknight Suppers That Deliver Bold Flavor, Fast']","
Kimball,Christopher",62.37,73.47,208,['WELDON OWEN                   '],Hardcover,04/12/2018,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780316437318,Cooking
"['The Pioneer Woman Cooks: Come and Get It!: Simple, Scrumptious Recipes for Crazy Busy Lives']","
Drummond,Ree",52.47,61.81,224,['PAGE STREET PUB               '],Hardcover,10/01/2017,45,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780062225269,Cooking
['Greece: The Cookbook'],"
Alexiadou,Vefa",99.73,117.47,448,['VICTORY BELT PUB              '],Hardcover,11/04/2017,221,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780714873800,Cooking
['Indian Instant Pot(r) Cookbook: Traditional Indian Dishes Made Easy and Fast'],"
Pitre,Urvashi",19.67,24.02,368,['SPIEGEL & GRAU                '],Paperback,20/11/2018,31,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781939754547,Cooking
"[""Kevin Belton's New Orleans Kitchen""]","
Belton,Kevin",39.09,47.73,456,['ARTISAN                       '],Hardcover,16/10/2018,71,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781423648949,Cooking
"[""A Taste of Well-Being: Sadhguru's Insights for Your Gastronomics""]","
IshaFoundation",20.13,24.59,128,['POTTER CLARKSON N             '],Paperback,25/09/2018,81,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9789351363781,Cooking
"[""The I Love Trader Joe's Cookbook: More Than 150 Delicious Recipes Using Only Foods from the World's Greatest Grocery Store""]","
Twohy,CherieMercer",27.98,34.17,192,['ROCKRIDGE PR                  '],Paperback,31/07/2018,123,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781569757178,Cooking
"[""Cookin' with Coolio: 5 Star Meals at a 1 Star Price""]","
Coolio",25.06,30.61,192,['PAGE STREET PUB               '],Paperback,09/10/2018,31,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781439117613,Cooking
['Vegan Meal Prep: Ready-To-Go Meals and Snacks for Healthy Plant-Based Eating'],"
Fields,Jl",24.12,29.46,240,['UNIV OF MINNESOTA PR          '],Paperback,09/10/2018,18,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781641522908,Cooking
"['Tea: History, Terroirs, Varieties']","
Gascoyne,Kevin",38.82,47.4,176,['RODALE PR                     '],Paperback,24/10/2017,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780228100270,Cooking
['Great Sausage Recipes and Meat Curing: 4th Edition'],"
Kutas,Rytek",53.91,63.5,224,['ARTISAN                       '],Hardcover,29/05/2018,9,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780025668607,Cooking
['The Missoni Family Cookbook'],"
Jones,Quincy",85.85,101.12,240,['POTTER CLARKSON N             '],Hardcover,29/10/2002,15,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781614286646,Cooking
"['Project Smoke: Seven Steps to Smoked Food Nirvana, Plus 100 Irresistible Recipes from Classic (Slam-Dunk Brisket) to Adventurous (Smo']","
Raichlen,Steven",36.63,44.73,576,['PHAIDON PRESS INC.            '],Paperback,15/10/2018,175,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780761181866,Cooking
['The Essential Instant Pot Cookbook: Fresh and Foolproof Recipes for Your Electric Pressure Cooker'],"
Morante,Coco",30.6,37.37,192,['OXMOOR HOUSE INC              '],Hardcover,04/09/2018,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780399580888,Cooking
['The Beer Bucket List: Over 150 Essential Beer Experiences from Around the World'],"
Dredge,Mark",39.04,47.67,337,['RIVERHEAD                     '],Hardcover,01/08/2006,19,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781911026273,Cooking
['101 Asian Dishes You Need to Cook Before You Die: Discover a New World of Flavors in Authentic Recipes'],"
Tila,Jet",32.17,39.28,248,['TELEMACHUS PR LLC             '],Paperback,04/10/2016,493,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781624143823,Cooking
"[""Ben & Jerry's Homemade Ice Cream & Dessert Book""]","
Cohen,Ben",16.74,20.45,224,['OCTOPUS BOOKS USA             '],Paperback,01/05/2018,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780894803123,Cooking
['Kid Chef: The Foodie Kids Cookbook: Healthy Recipes and Culinary Skills for the New Cook in the Kitchen'],"
Hammer,Melina",24.07,29.4,304,['ECCO                          '],Paperback,25/10/2016,142,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781943451203,Cooking
"['Gluten-Free Artisan Bread in Five Minutes a Day: The Baking Revolution Continues with 90 New, Delicious and Easy Recipes Made with Gluten-Free Flours']","
Hertzberg,Jeff",46.06,54.26,464,['LITTLE BROWN & CO INC         '],Hardcover,02/10/2018,55,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781250018311,Cooking
['The Mixology of Astrology: Cosmic Cocktail Recipes for Every Sign'],"
Faragher,AlizaKelly",22.53,27.51,320,['TEN SPEED PR                  '],Hardcover,30/10/2018,110,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781507208151,Cooking
"['Super Baby Food: Your Complete Guide to What, When, and How to Feed Your Baby and Toddler']","
Yaron,Ruth",32.27,39.41,432,['AMER TEST KITCHEN             '],Paperback,06/09/2016,2,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780965260329,Cooking
['101 Whiskies to Try Before You Die (Revised & Updated)'],"
Buxton,Ian",26.89,32.84,314,['TRESCOTT LLC                  '],Hardcover,13/09/2016,27,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781472242471,Cooking
['The Doughnut Cookbook: Easy Recipes for Baked and Fried Doughnuts'],"
Williams-SonomaTestKitchen",22.94,28.01,408,['PELICAN PUB CO LA GRETNA      '],Hardcover,31/03/1983,17,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781681881348,Cooking
['Top 500 Instant Pot Recipes: The Complete Instant Pot Pressure Cooker Cookbook'],"
Ross,Dane",22.98,28.07,288,['WILLIAM MORROW & CO           '],Paperback,01/05/2018,31,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781730885204,Cooking
['Crockpot Recipe Collection'],"
PublicationsInternational",35.74,43.64,304,['POTTER CLARKSON N             '],Hardcover,09/10/2018,70,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781680221244,Cooking
"[""What the F*@# Should I Make for Dinner?: The Answers to Life's Everyday Question (in 50 F*@#ing Recipes)""]","
Golden,Zach",22.21,27.13,208,['CREATESPACE                   '],Spiral,25/05/2018,132,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780762441778,Cooking
"['Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes']","
Shockey,KirstenK.",40.14,49.02,399,['BBC BOOKS                     '],Paperback,01/02/2010,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781612124254,Cooking
['Solo: A Modern Cookbook for a Party of One'],"
Lo,Anita",44.53,52.46,160,['ANDREWS & MCMEEL              '],Hardcover,06/02/2018,10,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780451493606,Cooking
['Food for Thought: Recipes for Ultimate Mind and Body Health'],"
Ferrare,Cristina",46.3,54.54,176,['QUARRY                        '],Hardcover,01/01/2012,142,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781642930573,Cooking
"[""Minimalist Baker's Everyday Cooking: 101 Entirely Plant-Based, Mostly Gluten-Free, Easy and Delicious Recipes""]","
Shultz,Dana",55.73,65.65,176,['ROCKRIDGE PR                  '],Hardcover,23/10/2018,146,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780735210967,Cooking
['Cook It in Cast Iron: Kitchen-Tested Recipes for the One Pan That Does It All'],"
Cook'sCountry",46.51,54.79,272,['CASTLE POINT                  '],Paperback,11/04/2017,23,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781940352480,Cooking
['All about Cake'],"
Tosi,Christina",56.65,66.73,272,['OXMOOR HOUSE INC              '],Hardcover,10/04/2018,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780451499523,Cooking
"['Comfort in an Instant: 75 Comfort Food Recipes for Your Pressure Cooker, Multicooker, and Instant Pot(r)']","
Clark,Melissa",32.39,39.56,0,['WHITMAN PUB LLC               '],Hardcover,20/11/2018,10,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780525576150,Cooking
['The Fresh and Healthy Instant Pot Cookbook: 75 Easy Recipes for Light Meals to Make in Your Electric Pressure Cooker'],"
Gilmore,Megan",29.32,35.81,320,['GRAND CENTRAL PUB MASS MARKET '],Paperback,09/04/2013,85,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780399582615,Cooking
"[""The South's Best Butts: Pitmaster Secrets for Southern Barbecue Perfection""]","
Moore,Matt",43.18,50.87,240,['TEN SPEED PR                  '],Paperback,27/02/2018,32,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780848751852,Cooking
"[""Lidia's Celebrate Like an Italian: 220 Foolproof Recipes That Make Every Meal a Party: A Cookbook""]","
Bastianich,LidiaMatticchio",64.09,75.5,108,['CREATESPACE                   '],Hardcover,15/05/2018,4,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780385349482,Cooking
"['The Pioneer Woman Cooks: A Year of Holidays: 140 Step-By-Step Recipes for Simple, Scrumptious Celebrations']","
Drummond,Ree",52.24,61.54,176,['WORKMAN PUB CO                '],Hardcover,03/11/2015,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780062225221,Cooking
"['Jerky Everything: Foolproof and Flavorful Recipes for Beef, Pork, Poultry, Game, Fish, Fruit, and Even Vegetables']","
Braun,Pamela",29.05,35.48,288,['GRAND CENTRAL PUB MASS MARKET '],Paperback,26/12/2017,10,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781581572711,Cooking
"['The Ketogenic Cookbook: Nutritious Low-Carb, High-Fat Paleo Meals to Heal Your Body']","
Moore,Jimmy",63.5,74.8,432,['DA CAPO PR                    '],Paperback,26/09/2017,98,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781628600780,Cooking
['The Nordic Cookbook'],"
Nilsson,Magnus",86.95,102.42,487,['REGNERY PUB INC               '],Hardcover,04/05/2015,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780714868721,Cooking
['Food Is the Solution: What to Eat to Save the World--80+ Recipes for a Greener Planet and a Healthier You'],"
Prescott,Matthew",49.26,58.03,352,['VICTORY BELT PUB              '],Hardcover,18/12/2018,34,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781250144454,Cooking
"[""The Good Housekeeping Illustrated Cookbook: America's Bestselling Step-By-Step Cookbook, with More Than 1,400 Recipes""]","
GoodHousekeeping",54.98,64.77,256,['HARRY N ABRAMS INC            '],Hardcover,10/10/2017,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781588160706,Cooking
